username	date	retweets	favorites	text	geo	mentions	hashtags	tweetid	conversationid	replyto	permalink	imagelink
KalliopeMrnki	2018-06-21 10:45	0	0	Please sign the Body Shop petition against animal testing! If you knew that also cats and dogs are being tested on, would you stop using the resulting products? https://foreveragainstanimaltesting.com/page/9453/petition/1 … # CrueltyFree # vegan # bodyshop # petition # veganismpic.twitter.com/xQJWODh1vl			# CrueltyFree # vegan # bodyshop # petition # veganismpic	1009809420031807488			https://twitter.com/KalliopeMrnki/status/1009809420031807488	https://pbs.twimg.com/media/DgOPq4sX0AAvogA.jpg
BbgkCosmetics	2018-06-09 13:00	0	0	In 2013, 24221 cats and 67,772 dogs were used in animal testing in the United States. Learn how to make the switch to # crueltyfree here: http://ht.ly/GsGE30kh7lZ			# crueltyfree	1005494936547020800			https://twitter.com/BbgkCosmetics/status/1005494936547020800	
chickpeablog	2018-05-08 08:00	0	0	From dogs and cats, to rabbits, rats, and monkeys - animal testing is a brutal and unnecessary practice. Always choose cruelty free products - there's something out there for every item you can think of, from... https://www.facebook.com/thelittlestchickpea/posts/597449767259429 …				993822850271404032			https://twitter.com/chickpeablog/status/993822850271404032	
michaela_kaiser	2018-04-12 09:24	0	1	Giving a speech about animal testing today so here’s the main points. Most makeup brands test on animals, which means when you buy those makeup brands you’re saying torturing 12 million animals a year is okay. They do test on dogs and cats. Buy cruelty free. pic.twitter.com/1CpTdFOAEN				984421907998048256			https://twitter.com/michaela_kaiser/status/984421907998048256	https://pbs.twimg.com/media/DalegOwVMAEZUd9.jpg
cooperandlodge	2018-03-27 19:47	0	0	years of being cruelty free. the problem with this is that china mandates animal testing on all foreign imports, and animal testing is an outdated technique that results in the death of millions of innocent animals annually, including dogs, cats, rabbits, mice, monkeys, and				978780585983344640	978779935774003200		https://twitter.com/cooperandlodge/status/978780585983344640	https://pbs.twimg.com/profile_images/969640262875205634/fmTHqmli_normal.jpg
catladylol17	2018-02-12 22:26	0	1	In 2013 28,000 dogs and 24,000 cats were used for animal testing in the US alone so tell your friends to go cruelty free cause animal testing is 100% unnecessary tysm				963253034754215938			https://twitter.com/catladylol17/status/963253034754215938	
KelseyShepherd_	2017-12-11 16:12	0	2	Wonder how many of you have pet rabbits, dogs, cats, hamsters and are using makeup, skin care, household products that are tested on animals. So many animals are exploited by needless animal testing when cruelty free is so easy to come by these days.				940328470156120064			https://twitter.com/KelseyShepherd_/status/940328470156120064	
flawlesspawless	2017-10-06 03:17	0	1	Dogs and cats are also used in cosmetic animal testing. The beagle dog is the most used dog as it has the most gentle nature. # CrueltyFree			# CrueltyFree	916200808538148864			https://twitter.com/flawlesspawless/status/916200808538148864	
VioletVorpal	2017-08-24 02:45	0	0	Pigs, dogs, monkeys, mice, cats, rabbits, etc. are used for animal testing. I support # crueltyfree companies https://www.instagram.com/p/BYKOmf7nAX4/			# crueltyfree	900609870008799232			https://twitter.com/VioletVorpal/status/900609870008799232	https://abs.twimg.com/emoji/v2/72x72/1f4e3.png
TheDottedMango	2017-08-17 19:55	0	2	If you love your cat or dog, then don't use products that use animal testing. They test on your loved ones. Please support # CrueltyFree			# CrueltyFree	898332437033254912			https://twitter.com/TheDottedMango/status/898332437033254912	
FreyasCatRescue	2017-07-01 09:50	0	1	Buy Cruelty Free, save a life! Say NO to Animal Testing! # rabbits # cat # dog # cosmetics # AnimalCruelty # AnimalRights # crime # pig # micepic.twitter.com/VfeaRw23eX			# rabbits # cat # dog # cosmetics # AnimalCruelty # AnimalRights # crime # pig # micepic	881147879292891136			https://twitter.com/FreyasCatRescue/status/881147879292891136	https://pbs.twimg.com/media/DDp29vwUwAEZnDQ.jpg
moonflower477	2017-02-28 13:33	0	0	Animal testing is FUCKING AWFUL please wear cruelty free brandz<3 For all the bunnies , cats , dogs & all other innocent animals tortured				836645425901883392			https://twitter.com/moonflower477/status/836645425901883392	
AscendedAries	2016-11-21 22:26	11	25	paying for the torture that is animal testing on bunnies, mice, cats, dogs, ect. is abuse. there are plenty cruelty free brands! https://twitter.com/hayleyyjay/status/800823551351631872 …				800903292696072193			https://twitter.com/AscendedAries/status/800903292696072193	https://abs.twimg.com/emoji/v2/72x72/1f42d.png
anetplurth	2016-07-29 00:52	5	5	# BradenFoster on the hunt 4 cheap dogs/cats 2 meet animal testing quota. SHOP # CrueltyFree or u r paying for this! https://twitter.com/MeowMiya88/status/758742278378622978 …			# BradenFoster # CrueltyFree	758887880131383301			https://twitter.com/anetplurth/status/758887880131383301	https://pbs.twimg.com/media/CoeYEm0UAAQNBNL.jpg
fortunateme	2016-07-10 01:47	0	0	Add your name to our petition to save dogs and cats from animal testing in the UK - Cruelty Free Int http://pinterest.com/pin/522980575460754264/ …				752016416358924288			https://twitter.com/fortunateme/status/752016416358924288	
emmasam99	2016-05-19 20:44	1	7	Over 100 million animals are killed from animal testing each year!! (Including dogs and cats) please chose cruelty free makeup!				733458345110188036			https://twitter.com/emmasam99/status/733458345110188036	https://abs.twimg.com/emoji/v2/72x72/1f495.png
OyVeySenorita	2015-10-05 10:30	6	5	Stop animal testing. # crueltyfree # animaltesting # beauty # pets # animals # dogs # cats # rabbits # monkeys # mice # beaglespic.twitter.com/yW9jOzdHfM			# crueltyfree # animaltesting # beauty # pets # animals # dogs # cats # rabbits # monkeys # mice # beaglespic	651041754141974528			https://twitter.com/OyVeySenorita/status/651041754141974528	https://pbs.twimg.com/media/CQj3BXTUsAAE4BA.jpg
QuestionsAndTea	2015-06-11 05:31	4	0	Add your name to our petition to save dogs and cats from animal testing in the UK https://www.crueltyfreeinternational.org/thank-you-signing-our-petition-save-cats-and-dogs … # crueltyfree # YorkshireBeagles			# crueltyfree # YorkshireBeagles	608929498122317824			https://twitter.com/QuestionsAndTea/status/608929498122317824	
beaglefreedom	2014-04-04 01:31	45	31	BFP has now rescued 184 dogs, 12 rabbits, 10 ponies, 7 cats, 4 pigs and 2 fish from animal testing! # crueltyfree pic.twitter.com/42u8jCQ14J			# crueltyfree	451955191735005184			https://twitter.com/beaglefreedom/status/451955191735005184	https://pbs.twimg.com/media/BkWq2ioCMAA19Wb.jpg
rationalrosie	2014-03-13 13:29	4	2	@ BeagleFreedom Rescuing dogs & cats from animal testing (Don't buy unless U C: Cruelty Free or Not Tested On Amials) http://www.beaglefreedomproject.org/rescues		@ BeagleFreedom		444163312045916161			https://twitter.com/rationalrosie/status/444163312045916161	
