username	date	retweets	favorites	text	geo	mentions	hashtags	tweetid	conversationid	replyto	permalink	imagelink
OgaDavinson	2018-06-09 19:00	0	2	Hummingbirds are the smallest bir"D"s, so tiny that one of their ene"M"ies is an insect, the praying mantis. https://twitter.com/leeediah/status/1005512290710556673 …				1005585390751928321			https://twitter.com/OgaDavinson/status/1005585390751928321	https://abs.twimg.com/emoji/v2/72x72/1f31a.png
ARGameandFish	2018-04-10 09:05	1	5	It’s uncommon and may seem a bit gruesome, but praying mantis will sometimes snatch a hummingbird who is dining at bird feeder and eat it. What do praying mantis normally eat? This carnivorous insect eats all... https://www.facebook.com/ARGameandFish/posts/10156343601158234 …				983692404199968769			https://twitter.com/ARGameandFish/status/983692404199968769	
LeadToday	2018-02-03 18:55	6	19	Hummingbirds are the smallest birds. They are so tiny that one of their enemies is an insect, the praying mantis. pic.twitter.com/VOdlCtb6z4				959938323551801345			https://twitter.com/LeadToday/status/959938323551801345	https://pbs.twimg.com/media/DVJi0UMXcAA-pPT.jpg
LuvBirdWatching	2018-02-02 15:40	0	0	New post (Praying Mantis Flying Insect) has been published on Spot Hummingbirds - http://www.spothummingbirds.com/praying-mantis-flying-insect/ … # birdwatching # hummingbirds pic.twitter.com/dhIHaqCf2q			# birdwatching # hummingbirds	959527077723693057			https://twitter.com/LuvBirdWatching/status/959527077723693057	https://pbs.twimg.com/media/DVDsyqjXUAEn-mK.jpg
LuvBirdWatching	2018-01-13 10:21	0	0	New post (Praying Mantis and Stick Insect - cold blooded creepers) has been published on Spot Hummingbirds - http://www.spothummingbirds.com/praying-mantis-and-stick-insect-cold-blooded-creepers/ … # birdwatching # hummingbirds pic.twitter.com/wCuu8VWw5Y			# birdwatching # hummingbirds	952198992133349377			https://twitter.com/LuvBirdWatching/status/952198992133349377	https://pbs.twimg.com/media/DTbj75YXkAATkx2.jpg
LuvBirdWatching	2018-01-03 07:49	0	0	New post (Praying Mantis eats grasshopper.. An aquaponic feast for a beneficial insect..) has been published on Spot Hummingbirds - http://www.spothummingbirds.com/praying-mantis-eats-grasshopper-an-aquaponic-feast-for-a-beneficial-insect/ … # birdwatching # hummingbirds pic.twitter.com/MOWT60V88t			# birdwatching # hummingbirds	948536737923522560			https://twitter.com/LuvBirdWatching/status/948536737923522560	https://pbs.twimg.com/media/DSnhIrwX0AAMNoa.jpg
romancecalling	2017-11-30 23:30	0	0	Friends, This is really important. Praying Mantis, the insect, likes 2 hang around your hummingbird feeder because they attach themselves 2 the tiny ruby throated hummingbird & eat it. God's truth! If U see it, get rid of it. Check plants with flowers because they hide there 2..				936452534046138369			https://twitter.com/romancecalling/status/936452534046138369	
ALLiDo_Nguyen	2017-10-18 13:58	0	0	Hummingbirds are the smallest birds - so tiny that one of their enemies is an insect, the praying mantis.				920710660186562560			https://twitter.com/ALLiDo_Nguyen/status/920710660186562560	
sciencematter	2017-09-26 11:47	0	0	An insect that eats hummingbird brains. My view of Praying Mantis has changed: https://nyti.ms/2jQX5wQ				912705291547967489			https://twitter.com/sciencematter/status/912705291547967489	
garysgarden8	2017-06-27 01:58	0	0	If insect instead of man, I'd've been a praying mantis-strong beyond belief, quiet as death, artist in camo, and quicker than a hummingbird.				879579602942738433	879571224593973249	garysgarden8 nypost	https://twitter.com/garysgarden8/status/879579602942738433	
BrownSquirrel	2017-05-05 11:16	0	0	How tiny are hummingbirds? Hummingbirds are the smallest birds - so tiny that one of their enemies is an insect, the praying mantis				860513614687383552			https://twitter.com/BrownSquirrel/status/860513614687383552	
