username	date	retweets	favorites	text	geo	mentions	hashtags	tweetid	conversationid	replyto	permalink	imagelink
LawnMowerMan_	2018-07-21 18:56	0	0	Dry soil tips for electric fences - Premier1Supplies Sheep Guidehttp://zk0.io/hQhQco2h				1020804638063366144			https://twitter.com/LawnMowerMan_/status/1020804638063366144	
MRO_Products	2018-07-21 18:54	0	0	ad: Snow Joe Sun Joe iON16LM 40 V 16-Inch Cordless Lawn Mower with Brushless Motor Mow Power to Ya! Ditch the gas, oil, noxious fumes, pull-cords and extension cords and meet the newest addition to the iON tool series - the Sun Joe iON16LM... - https://amzn.to/2JrQlOq pic.twitter.com/XTJjFXkDZ5				1020804286094217216			https://twitter.com/MRO_Products/status/1020804286094217216	https://pbs.twimg.com/media/DiqgFp3VsAEPu9h.jpg
LawnMowerMan_	2018-07-21 18:49	0	0	Coil pack arcing? - Jeep Wrangler Forum http://zk0.io/epboISm0				1020802929912176640			https://twitter.com/LawnMowerMan_/status/1020802929912176640	
StewartAllan12	2018-07-21 18:46	0	0	Troy-Bilt 30-Inch Neighborhood Riding Lawn Mower http://dlvr.it/QcL3YS pic.twitter.com/IyZwbrtDer				1020802235154907136			https://twitter.com/StewartAllan12/status/1020802235154907136	https://pbs.twimg.com/media/DiqeOQmVAAA1vwK.jpg
LawnMowerMan_	2018-07-21 18:44	0	0	Water pulses in the house, wellhttp://zk0.io/vNj3OvrQ				1020801757239181312			https://twitter.com/LawnMowerMan_/status/1020801757239181312	
jamweth	2018-07-21 18:44	0	0	Hey @ realDonaldTrump if you want to do something great for the USA, deregulate gas cans so it doesn’t take 20 minutes to put gas in the lawn mower.		@ realDonaldTrump		1020801752650698752			https://twitter.com/jamweth/status/1020801752650698752	
LawnMowerMan_	2018-07-21 18:41	0	0	Romex simpull 14/2NM-WGX100 building wire, 600 v, copper http://zk0.io/V2OdtrRp				1020800958438215680			https://twitter.com/LawnMowerMan_/status/1020800958438215680	
swizzlestick68	2018-07-21 18:40	0	0	Lawn mower caught on fire a couple weeks ago, now my washing machine went spin all the water out. When it rains at pours!!! Need a break!				1020800814238109696			https://twitter.com/swizzlestick68/status/1020800814238109696	
JJHik3Rguy76	2018-07-21 18:38	0	0	Thats like lawn mower man pay at least just for the crooked fucks todo the right thing!				1020800114825162752	1020799683394879488		https://twitter.com/JJHik3Rguy76/status/1020800114825162752	https://pbs.twimg.com/profile_images/1020588656447315969/ZVbVhWh2_normal.jpg
Sammiasaurus	2018-07-21 18:34	0	0	I can attest to this!!! my lawn mower broke and I couldn't figure out how to fix it... after a bit the neighbors just came over with theirs LOL :)				1020799306490630144	1020756831495491584	CotysGotThis PoutyPink	https://twitter.com/Sammiasaurus/status/1020799306490630144	
Cryojenick	2018-07-21 18:31	0	0	This man is driving a riding lawn mower on the road pic.twitter.com/zyApMoih8y				1020798365804650496			https://twitter.com/Cryojenick/status/1020798365804650496	https://abs.twimg.com/emoji/v2/72x72/1f602.png
Shzts	2018-07-21 18:24	0	0	i sound like a lawn mower XD				1020796649885466624	1020796290718822400	NoshinOcean	https://twitter.com/Shzts/status/1020796649885466624	
SirLawnMower	2018-07-21 18:21	0	0	¿Has probado alguna vez el Hemi Sync? Es alucinante...				1020795959247335424	1020787642076626944	FridaSiKahlo	https://twitter.com/SirLawnMower/status/1020795959247335424	
SirLawnMower	2018-07-21 18:18	0	1	La creadora, original y única de la técnica de "deep throat". El argumento de la película, q era muy entretenida, es q la Linda tenía el clítoris en la garganta y por eso solo con el deep throat podía sentir placer.				1020795289857413120	1020676331430993921	TheCorpis AyarzaTere	https://twitter.com/SirLawnMower/status/1020795289857413120	
thedeadline	2018-07-21 18:18	0	2	I have been enjoying your travel log. Lawn mower races!				1020795185364721664	1020409630906699776	glennklockwood	https://twitter.com/thedeadline/status/1020795185364721664	
donstugots	2018-07-21 18:17	0	3	Borrowed his lawn mower, never returned it.				1020794820154060800	1020785115486670848	HeelWillMahoney ThatWas3Too	https://twitter.com/donstugots/status/1020794820154060800	
LawnMowerMan_	2018-07-21 18:15	0	0	TK Jingles: Arcing on the Red Line (Walking on a Thin Line) http://zk0.io/IE2MQDnj				1020794407946203137			https://twitter.com/LawnMowerMan_/status/1020794407946203137	
Bareknuckles45	2018-07-21 18:13	0	1	It takes a zero turn lawn mower to get me excited. But I’m a simple redneck fella...				1020793881208729600	1020790080821235722	peabodypress	https://twitter.com/Bareknuckles45/status/1020793881208729600	
elizabethtarlo1	2018-07-21 18:12	0	0	RT WORX 14" Cordless Lawn Mower Giveaway 1-Winner Cont USA/18+ @ BIllElliott2006 Ends 7/27/18https://www.thehomespunchics.com/worx-2x20v-cordless-14-lawn-mower-w-mulching-capabilities-intellicut-giveaway/# …		@ BIllElliott2006	# 	1020793650991673344			https://twitter.com/elizabethtarlo1/status/1020793650991673344	
SirLawnMower	2018-07-21 18:09	0	1	Te le cayó el carnés brígido, loca, con la mención a la grandiosa Linda Lovelace.... Si no estuviera muerta, tendría la inquietante edad de 69 añosh...				1020792838806745088	1020676331430993921	TheCorpis AyarzaTere	https://twitter.com/SirLawnMower/status/1020792838806745088	
