username	date	retweets	favorites	text	geo	mentions	hashtags	tweetid	conversationid	replyto	permalink	imagelink
oubey	2018-07-21 18:32	0	0	Wouldn´t it be lovely cruise into our Milky Way Galaxy one day? http://goo.gl/Yw3Zq8 by @ NASA # milkyway # astronomy # space # galaxy		@ NASA	# milkyway # astronomy # space # galaxy	1020798769833693184			https://twitter.com/oubey/status/1020798769833693184	
PhoebeZu	2018-07-21 16:10	0	0	The Teapot and the Milky Way https://apod.nasa.gov/apod/ap180720.html … # astronomy # tea # teapot # milkyway # apod # galaxy			# astronomy # tea # teapot # milkyway # apod # galaxy	1020762883729260544			https://twitter.com/PhoebeZu/status/1020762883729260544	
mrkandrewthomas	2018-07-21 14:33	0	2	Galactic Odyssey - A palm tree under the Milky Way at Big Cypress National Preserve. # milkyway # bigcypressnationalpreserve # bigcypressnps # astronomy # astrophotography # galaxy # universe # cosmos # scenicflorida # florida # floridatravel https://mark-andrew-thomas.pixels.com/featured/galactic-odyssey-mark-andrew-thomas.html …			# milkyway # bigcypressnationalpreserve # bigcypressnps # astronomy # astrophotography # galaxy # universe # cosmos # scenicflorida # florida # floridatravel	1020738536906125312			https://twitter.com/mrkandrewthomas/status/1020738536906125312	
em200as	2018-07-20 23:05	0	7	木星 # 木星 # 土星 # 火星 # Mars # space # astronomy # astrophotography # night # sky # stars # planets # nebula # galaxy # milky_way # milky_way_galaxy # astro # telescope # moon # nebula # milkydelic # moon # nebula # Superfly # 星景写真 # 天体望遠鏡 # 天文 # 天体 # 天の川pic.twitter.com/GHCqYPo8dl			# 木星 # 土星 # 火星 # Mars # space # astronomy # astrophotography # night # sky # stars # planets # nebula # galaxy # milky_way # milky_way_galaxy # astro # telescope # moon # nebula # milkydelic # moon # nebula # Superfly # 星景写真 # 天体望遠鏡 # 天文 # 天体 # 天の川pic	1020505129500389377			https://twitter.com/em200as/status/1020505129500389377	https://abs.twimg.com/hashflags/SuperflyMovie2018/SuperflyMovie2018.png
hainsworthtv	2018-07-20 19:12	0	0	The Milky Way sounds like jazz — check this out http://bit.ly/2knYCrD # astronomy # CarlSagan # galaxy pic.twitter.com/4YhuSfUoJC			# astronomy # CarlSagan # galaxy	1020446485375221760			https://twitter.com/hainsworthtv/status/1020446485375221760	https://pbs.twimg.com/media/Dilaq7eX0AA5Uih.jpg
hellomikebravo	2018-07-20 07:48	0	0	The Milky Way, the Andromeda galaxy and the Running Man nebula feature in the shortlist for the Insight Investment Astronomy Photographer of the Year award. https://buff.ly/2uNXuSP				1020274122256003072			https://twitter.com/hellomikebravo/status/1020274122256003072	
vintagelithoart	2018-07-20 04:07	1	0	Unique Chart of Constellations galaxy stars milky way original print decorative art wall art decor Astronomy http://tuppu.net/829fd32b # Printvilla4you # Etsy # OriginalPrintpic.twitter.com/LAIm4rO0NI			# Printvilla4you # Etsy # OriginalPrintpic	1020218549498011648			https://twitter.com/vintagelithoart/status/1020218549498011648	https://pbs.twimg.com/media/DiiLXREU0AE5WE8.jpg
mixdevil66	2018-07-19 17:14	0	0	The Milky Way, the Andromeda galaxy and the Running Man nebula feature in the # shortlist for the Insight Investment # Astronomy # Photographer of the Year award @ ROGAstronomers https://www.theguardian.com/science/gallery/2018/jul/19/astronomy-photographer-of-the-year-2018-shortlist-in-pictures?CMP=share_btn_tw … # astrophoto2018pic.twitter.com/vmBl5T9M9W		@ ROGAstronomers	# shortlist # Astronomy # Photographer # astrophoto2018pic	1020054217397080066			https://twitter.com/mixdevil66/status/1020054217397080066	https://pbs.twimg.com/media/Dif1k8HXcAADRSt.jpg
cheers_videos	2018-07-19 15:17	0	0	Join 10 people right now at "Milky Way Galaxy Is 'Disturbed' and More Revealed in ESA Gaia Mission Data (Video)" # cheers # videos # video # learning # space-science # astronomy # spacescience # disturbed # revealed # mission # galaxy # milky # more # gaia # data http://cheers.ws/Z2jcKK?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/IaciXtXhMG			# cheers # videos # video # learning # space # astronomy # spacescience # disturbed # revealed # mission # galaxy # milky # more # gaia # data	1020024747239735296			https://twitter.com/cheers_videos/status/1020024747239735296	https://pbs.twimg.com/media/DifbGdXVMAADGam.jpg
StupidRocketry	2018-07-19 14:53	16	36	Mosaic of the Milky Way Galaxy Two panel 75mm mosaic of the heart of Sagittarius. Photographed by my Nikon D5100 # photography # nikon # Astrophotography # astronomy # Space # NASApic.twitter.com/UedbODtw2t			# photography # nikon # Astrophotography # astronomy # Space # NASApic	1020018863134728194			https://twitter.com/StupidRocketry/status/1020018863134728194	https://pbs.twimg.com/media/DifVpfoXcAIJnxn.jpg
