username	date	retweets	favorites	text	geo	mentions	hashtags	tweetid	conversationid	replyto	permalink	imagelink
AidaMFlores4	2018-07-21 14:22	1	3	THIS IS THE REAL LEGITIMATE PRESIDENT OF THE UNITED STATES OF AMERICA " HILLARY RODHAM CLINTON ". Putin claims he wanted you to win so he helped you win. pic.twitter.com/bcR7DvllqW				1020735846285291520	1020686456359178240	ananavarro realDonaldTrump	https://twitter.com/AidaMFlores4/status/1020735846285291520	
RitaEveliaCobos	2018-07-21 11:32	0	0	Hillary Clinton: "He'd rather have a puppet as president of the United States" Donald J. Trump: "No puppet. You're the puppet." Full coverage of # debatenight: http://www.nbcnews.com/debate https://www.facebook.com/100008183730877/posts/2114503378832433/ …			# debatenight	1020692977436569601			https://twitter.com/RitaEveliaCobos/status/1020692977436569601	
BrianPaulStuart	2018-07-21 08:55	31	63	Hey, @ realDonaldTrump! Remember this charmed day in 2017, when members of the # G20 summit were looking forward to speaking with the president of the United States, but didn’t because # PutinsPuppet stole her seat? Of course you do! cc: Pres. @ HillaryClinton pic.twitter.com/KJSKJoc0Gk		@ realDonaldTrump @ HillaryClinton	# G20 # PutinsPuppet	1020653579026214914			https://twitter.com/BrianPaulStuart/status/1020653579026214914	https://pbs.twimg.com/media/DioXAZ1XsAA2luP.jpg
JohnEvansTW1	2018-07-21 03:26	0	0	Spoken like the elected President of the United States. Thank you, Madam President.				1020570682315497472	1020008975922810883	HillaryClinton realDonaldTrump	https://twitter.com/JohnEvansTW1/status/1020570682315497472	
ru_revizor	2018-07-21 01:47	0	0	Russian TV calls the US president "President of the United States," not "Putin's asset". Opponents of Trump, you are all sick. You're paranoid. You are bloody conspiracy theorists ...... in this case the conspiracy theories of Russia vs. the United States				1020545688030105601	1020008975922810883	jkolker gelenyarilez	https://twitter.com/ru_revizor/status/1020545688030105601	
amyanda1	2018-07-20 21:12	0	0	I think you’ve made a mistake- this the president of the United States twitter feed not Hillary Clinton’s!				1020476543997374464	1020432499082702849	DrunkBish1 realDonaldTrump	https://twitter.com/amyanda1/status/1020476543997374464	
rayne_brandt	2018-07-20 21:00	0	0	@ realDonaldTrump the 45th President of the United States is......Hillary Clinton. # IllegitimatePresident # IllegitimatePresident # IllegitimatePresident		@ realDonaldTrump	# IllegitimatePresident # IllegitimatePresident # IllegitimatePresident	1020473577613619200			https://twitter.com/rayne_brandt/status/1020473577613619200	
JesseJa95801564	2018-07-20 19:32	1	38	That's the real PRESIDENT OF THE UNITED STATES !!!				1020451462290333697	1020008975922810883	HillaryClinton realDonaldTrump	https://twitter.com/JesseJa95801564/status/1020451462290333697	
MccallumJeanne	2018-07-20 16:17	0	0	@ BetteMidler Third Presidential Debate: Hillary Clinton: "Well, that's because he'd (Putin) would rather have a puppet as the president of the United States." Donald Trump: "No puppet, no puppet. YOU'RE the puppet." When you're a puppet, someone's hand is up your ass.		@ BetteMidler		1020402418293592065			https://twitter.com/MccallumJeanne/status/1020402418293592065	
Colin18215454	2018-07-20 13:06	0	0	When the fuck will you fucking give over about fucking Hillary fucking Clinton? She is not fucking president of the United States. Sadly, you are, not that you’d know it. Lazy, stupid and moronic doesn’t even cover it. Worst president ever! # ImpeachTrump			# ImpeachTrump	1020354295718346752	1020008975922810883	realDonaldTrump	https://twitter.com/Colin18215454/status/1020354295718346752	
